date,PV,GHI,CGHI,COSZ
2021-02-20 07:00:00,0.005409015025041736,21.89783333333333,24.17833333333333,0.0289999999999999
2021-02-20 08:00:00,0.06370617696160266,164.37733333333333,168.23816666666667,0.223
2021-02-20 09:00:00,0.15626043405676127,354.0950833333333,354.0950833333333,0.3939999999999999
2021-02-20 10:00:00,0.2602337228714524,493.9256666666666,511.6833333333333,0.529
2021-02-20 11:00:00,0.3419699499165275,610.0965,610.0965,0.621
2021-02-20 12:00:00,0.37081803005008346,659.9879166666666,659.9879166666666,0.662
2021-02-20 13:00:00,0.3840400667779632,645.3866666666668,645.3866666666668,0.65
2021-02-20 14:00:00,0.3461769616026711,567.3649166666665,567.3649166666665,0.586
2021-02-20 15:00:00,0.26864774624373955,433.5128333333334,433.5128333333334,0.473
2021-02-20 16:00:00,0.15325542570951586,261.20508333333333,261.20508333333333,0.321
2021-02-20 17:00:00,0.042070116861435726,87.37466666666667,87.37466666666667,0.138
2021-02-20 18:00:00,0.0006010016694490818,2.26125,2.26125,0.0
2021-02-21 07:00:00,0.005409015025041736,24.2735,24.2735,0.033
2021-02-21 08:00:00,0.07993322203672788,165.33,165.33,0.2269999999999999
2021-02-21 09:00:00,0.19652754590984975,346.3761666666667,346.3761666666667,0.3979999999999999
2021-02-21 10:00:00,0.29388981636060096,504.27025,504.27025,0.534
2021-02-21 11:00:00,0.352787979966611,612.7566666666668,612.7566666666668,0.625
2021-02-21 12:00:00,0.3762270450751252,662.5975,662.5975,0.6659999999999999
2021-02-21 13:00:00,0.36420701168614356,647.9948333333333,647.9948333333333,0.654
2021-02-21 14:00:00,0.33115191986644404,570.0896666666666,570.0896666666666,0.59
2021-02-21 15:00:00,0.2638397328881469,436.4476666666666,436.4476666666666,0.478
2021-02-21 16:00:00,0.15445742904841403,264.24666666666667,264.24666666666667,0.325
2021-02-21 17:00:00,0.043272120200333886,89.89033333333333,89.89033333333333,0.142
2021-02-21 18:00:00,0.0,2.7542500000000003,2.7542500000000003,0.0
2021-02-22 07:00:00,0.007813021702838064,21.8315,25.79816666666667,0.037
2021-02-22 08:00:00,0.07212020033388981,162.15216666666666,168.335,0.231
2021-02-22 09:00:00,0.1676794657762938,349.403,349.403,0.402
2021-02-22 10:00:00,0.15986644407345577,281.38033333333334,507.3400833333333,0.5379999999999999
2021-02-22 11:00:00,0.2470116861435726,356.0994166666666,616.5084166666667,0.63
2021-02-22 12:00:00,0.25542570951585974,280.18525000000005,666.7754166666667,0.6709999999999999
2021-02-22 13:00:00,0.14123539232053423,202.9920833333333,652.03675,0.659
2021-02-22 14:00:00,0.2662437395659432,251.9433333333333,573.7075833333332,0.595
2021-02-22 15:00:00,0.23318864774624373,387.0735833333333,440.0140833333333,0.482
2021-02-22 16:00:00,0.15445742904841403,267.76041666666663,267.76041666666663,0.3289999999999999
2021-02-22 17:00:00,0.04747913188647746,92.513,92.554,0.146
2021-02-22 18:00:00,0.0,3.204833333333333,3.2458333333333336,0.0
2021-02-23 07:00:00,0.011419031719532555,27.411999999999995,27.411999999999995,0.0409999999999999
2021-02-23 08:00:00,0.10938230383973288,171.60908333333336,171.60908333333336,0.235
2021-02-23 09:00:00,0.2404006677796327,352.97475000000003,352.97475000000003,0.407
2021-02-23 10:00:00,0.33115191986644404,408.1568333333333,511.3492499999999,0.5429999999999999
2021-02-23 11:00:00,0.38764607679465773,406.934,621.8161666666666,0.634
2021-02-23 12:00:00,0.4020701168614357,431.3070833333333,672.24525,0.675
2021-02-23 13:00:00,0.3918530884808013,423.3563333333333,657.4544999999999,0.6629999999999999
2021-02-23 14:00:00,0.35158597662771285,382.9115,578.95075,0.599
2021-02-23 15:00:00,0.2806677796327212,355.73883333333333,444.946,0.487
2021-02-23 16:00:00,0.15686143572621034,272.17350000000005,272.17350000000005,0.3329999999999999
2021-02-23 17:00:00,0.043272120200333886,100.44341666666666,100.44341666666666,0.15
2021-02-23 18:00:00,0.0006010016694490818,4.0929166666666665,4.0929166666666665,0.0
2021-02-24 07:00:00,0.01021702838063439,20.880333333333336,31.75883333333333,0.045
2021-02-24 08:00:00,0.09856427378964942,169.43408333333335,188.82175,0.24
2021-02-24 09:00:00,0.21575959933222036,271.19375,380.4555,0.411
2021-02-24 10:00:00,0.2830717863105175,462.999,545.3914166666667,0.547
2021-02-24 11:00:00,0.30711185308848077,467.5383333333333,657.6559166666666,0.639
2021-02-24 12:00:00,0.3834390651085142,487.8176666666666,709.4418333333333,0.68
2021-02-24 13:00:00,0.3203338898163606,449.3134166666667,694.2615833333333,0.6679999999999999
2021-02-24 14:00:00,0.31492487479131887,389.0695,613.4306666666666,0.604
2021-02-24 15:00:00,0.2542237061769616,318.21625,474.0055833333333,0.491
2021-02-24 16:00:00,0.13101836393989982,202.82208333333332,293.31441666666666,0.3379999999999999
2021-02-24 17:00:00,0.0396661101836394,74.35408333333332,105.904,0.154
2021-02-24 18:00:00,0.0006010016694490818,2.904083333333333,4.596583333333334,0.0
2021-02-25 07:00:00,0.0066110183639399005,10.279083333333332,34.95633333333333,0.052
2021-02-25 08:00:00,0.04146911519198664,59.51866666666666,194.53600000000003,0.247
2021-02-25 09:00:00,0.0823372287145242,112.53641666666664,386.13466666666665,0.418
2021-02-25 10:00:00,0.11058430717863105,169.75916666666666,548.3514166666668,0.5539999999999999
2021-02-25 11:00:00,0.12320534223706177,189.44341666666665,653.7345833333333,0.645
2021-02-25 12:00:00,0.12801335559265442,217.56508333333335,703.9191666666667,0.685
2021-02-25 13:00:00,0.12380634390651085,223.6953333333333,687.77825,0.672
2021-02-25 14:00:00,0.11899833055091819,222.89766666666665,606.7535833333334,0.607
2021-02-25 15:00:00,0.05949916527545909,102.61716666666666,467.6210833333334,0.493
2021-02-25 16:00:00,0.029449081803005008,55.45508333333333,288.6639166666667,0.3389999999999999
2021-02-25 17:00:00,0.007212020033388982,16.5755,103.91508333333331,0.155
2021-02-25 18:00:00,0.0,1.5688333333333333,4.54475,0.0
2021-02-26 07:00:00,0.012621035058430718,35.94308333333333,35.94308333333333,0.0559999999999999
2021-02-26 08:00:00,0.11178631051752921,194.29541666666668,194.29541666666668,0.251
2021-02-26 09:00:00,0.2373956594323873,369.0929999999999,383.5216666666666,0.422
2021-02-26 10:00:00,0.3293489148580968,502.51675,550.1255,0.5579999999999999
2021-02-26 11:00:00,0.36,534.5514166666667,674.5191666666666,0.649
2021-02-26 12:00:00,0.4170951585976628,614.1294999999999,725.8163333333332,0.69
2021-02-26 13:00:00,0.3918530884808013,495.74025,709.32,0.677
2021-02-26 14:00:00,0.35819699499165275,566.8845833333334,626.6686666666667,0.611
2021-02-26 15:00:00,0.2512186978297162,398.87691666666666,485.1259166666666,0.498
2021-02-26 16:00:00,0.11118530884808013,201.8385,302.16841666666664,0.3429999999999999
2021-02-26 17:00:00,0.02884808013355593,66.16825000000001,111.41508333333331,0.159
2021-02-26 18:00:00,0.0006010016694490818,3.1831666666666667,5.32075,0.0
2021-02-27 07:00:00,0.014424040066777964,39.517,39.517,0.06
2021-02-27 08:00:00,0.10757929883138563,170.18208333333334,205.25225,0.255
2021-02-27 09:00:00,0.20013355592654425,262.494,399.2404166666667,0.427
2021-02-27 10:00:00,0.30891485809682806,386.7755833333333,562.5659999999999,0.563
2021-02-27 11:00:00,0.375025041736227,589.5785000000001,667.7810000000001,0.654
2021-02-27 12:00:00,0.40387312186978297,521.7469166666666,718.8637500000001,0.6940000000000001
2021-02-27 13:00:00,0.367212020033389,440.0495,702.4309999999999,0.6809999999999999
2021-02-27 14:00:00,0.31432387312186977,435.53075,620.3264999999999,0.616
2021-02-27 15:00:00,0.2638397328881469,358.6541666666667,480.5870833333333,0.502
2021-02-27 16:00:00,0.15085141903171953,238.13675,299.96808333333337,0.348
2021-02-27 17:00:00,0.03425709515859766,75.57816666666666,111.87758333333332,0.163
2021-02-27 18:00:00,0.0006010016694490818,3.858416666666667,5.723999999999999,0.0
2021-02-28 07:00:00,0.017429048414023374,36.09016666666667,40.38333333333333,0.064
2021-02-28 08:00:00,0.12140233722871452,172.2253333333333,204.4388333333333,0.259
2021-02-28 09:00:00,0.11479131886477462,145.25525000000002,395.8495,0.431
2021-02-28 10:00:00,0.10156928213689483,147.78574999999998,559.0022499999999,0.5670000000000001
2021-02-28 11:00:00,0.2043405676126878,287.24274999999994,669.6195833333333,0.659
2021-02-28 12:00:00,0.31252086811352253,435.0901666666666,720.634,0.6990000000000001
2021-02-28 13:00:00,0.21936560934891486,321.00691666666665,704.2265833333332,0.6859999999999999
2021-02-28 14:00:00,0.06550918196994991,129.12866666666665,622.279,0.621
2021-02-28 15:00:00,0.11298831385642737,207.8985,482.93025,0.507
2021-02-28 16:00:00,0.04567612687813022,79.38416666666667,302.71433333333334,0.352
2021-02-28 17:00:00,0.018631051752921537,26.732166666666668,114.21049999999998,0.1669999999999999
2021-02-28 18:00:00,0.0,4.8020000000000005,6.1905833333333335,0.0
2021-03-01 07:00:00,0.0,4.424333333333334,41.87016666666667,0.068
2021-03-01 08:00:00,0.0018030050083472455,34.803916666666666,206.9983333333333,0.264
2021-03-01 09:00:00,0.027045075125208682,58.88816666666667,395.6686666666667,0.436
2021-03-01 10:00:00,0.018030050083472453,72.22058333333335,559.3375,0.5720000000000001
2021-03-01 11:00:00,0.035459098497495824,101.09616666666666,672.3430833333333,0.6629999999999999
2021-03-01 12:00:00,0.03185308848080133,109.30041666666666,723.2480833333334,0.7040000000000001
2021-03-01 13:00:00,0.035459098497495824,116.376,706.9255833333333,0.691
2021-03-01 14:00:00,0.02283806343906511,93.67608333333334,625.0382500000001,0.625
2021-03-01 15:00:00,0.007813021702838064,60.97524999999999,485.3379166666667,0.511
