X,Y1,Y2,Z
0.863636364,0.470357663,2.447777778,6.30396
0.863636364,0.525903669,2.598484848,6.83207
0.863636364,0.581449675,2.749191919,7.24855
0.863636364,0.63699568,2.89989899,7.56582
0.863636364,0.692541686,3.050606061,7.79627
0.863636364,0.748087692,3.201313131,7.952310000000001
0.863636364,0.803633698,3.352020202,8.04635
0.863636364,0.859179704,3.502727273,8.09079
0.863636364,0.91472571,3.653434343,8.098040000000001
0.863636364,0.970271716,3.804141414,8.080490000000001
0.863636364,1.025817722,3.954848485,8.05055
0.863636364,1.081363727,4.105555556,8.02063
0.863636364,1.136909733,4.256262626,8.00314
0.863636364,1.192455739,4.406969697,8.01046
0.863636364,1.248001745,4.557676768,8.05502
0.863636364,1.303547751,4.708383838,8.14921
0.863636364,1.359093757,4.859090909,8.30544
0.863636364,1.414639763,5.00979798,8.53612
0.863636364,1.470185769,5.160505051,8.85364
0.878787879,0.447227149,2.447777778,6.02234
0.878787879,0.501815465,2.598484848,6.60222
0.878787879,0.556403782,2.749191919,7.0681
0.878787879,0.610992098,2.89989899,7.431760000000001
0.878787879,0.665580414,3.050606061,7.70498
0.878787879,0.72016873,3.201313131,7.89954
0.878787879,0.774757046,3.352020202,8.02722
0.878787879,0.829345362,3.502727273,8.09981
0.878787879,0.883933678,3.653434343,8.12909
0.878787879,0.938521994,3.804141414,8.12683
0.878787879,0.99311031,3.954848485,8.10484
0.878787879,1.047698627,4.105555556,8.07488
0.878787879,1.102286943,4.256262626,8.04874
0.878787879,1.156875259,4.406969697,8.0382
0.878787879,1.211463575,4.557676768,8.05504
0.878787879,1.266051891,4.708383838,8.11105
0.878787879,1.320640207,4.859090909,8.21801
0.878787879,1.375228523,5.00979798,8.3877
0.878787879,1.429816839,5.160505051,8.63191
0.878787879,1.484405155,5.311212121,8.96241
0.893939394,0.478287006,2.598484848,6.34563
0.893939394,0.531950097,2.749191919,6.8613800000000005
0.893939394,0.585613187,2.89989899,7.2722500000000005
0.893939394,0.639276277,3.050606061,7.589440000000001
0.893939394,0.692939368,3.201313131,7.82415
0.893939394,0.746602458,3.352020202,7.98759
0.893939394,0.800265549,3.502727273,8.09096
0.893939394,0.853928639,3.653434343,8.14547
0.893939394,0.907591729,3.804141414,8.162320000000001
0.893939394,0.96125482,3.954848485,8.15272
0.893939394,1.01491791,4.105555556,8.127880000000001
0.893939394,1.068581001,4.256262626,8.09899
0.893939394,1.122244091,4.406969697,8.07726
0.893939394,1.175907182,4.557676768,8.0739
0.893939394,1.229570272,4.708383838,8.10011
0.893939394,1.283233362,4.859090909,8.16709
0.893939394,1.336896453,5.00979798,8.28606
0.893939394,1.390559543,5.160505051,8.468210000000001
0.893939394,1.444222634,5.311212121,8.72475
0.893939394,1.497885724,5.461919192,9.066880000000001
0.909090909,0.455290303,2.598484848,6.06199
0.909090909,0.508059009,2.749191919,6.6279900000000005
0.909090909,0.560827715,2.89989899,7.08674
0.909090909,0.61359642,3.050606061,7.44892
0.909090909,0.666365126,3.201313131,7.7252
0.909090909,0.719133831,3.352020202,7.92623
0.909090909,0.771902537,3.502727273,8.0627
0.909090909,0.824671242,3.653434343,8.14526
0.909090909,0.877439948,3.804141414,8.18458
0.909090909,0.930208654,3.954848485,8.19133
0.909090909,0.982977359,4.105555556,8.17618
0.909090909,1.035746065,4.256262626,8.14979
0.909090909,1.08851477,4.406969697,8.12283
0.909090909,1.141283476,4.557676768,8.10596
0.909090909,1.194052182,4.708383838,8.10986
0.909090909,1.246820887,4.859090909,8.14519
0.909090909,1.299589593,5.00979798,8.222620000000001
0.909090909,1.352358298,5.160505051,8.35282
0.909090909,1.405127004,5.311212121,8.54644
0.909090909,1.457895709,5.461919192,8.81417
0.924242424,0.48470285,2.749191919,6.36752
0.924242424,0.536606495,2.89989899,6.8747300000000005
0.924242424,0.58851014,3.050606061,7.28278
0.924242424,0.640413785,3.201313131,7.60184
0.924242424,0.69231743,3.352020202,7.84208
0.924242424,0.744221075,3.502727273,8.01366
0.924242424,0.796124719,3.653434343,8.12675
0.924242424,0.848028364,3.804141414,8.19152
0.924242424,0.899932009,3.954848485,8.21812
0.924242424,0.951835654,4.105555556,8.21674
0.924242424,1.003739299,4.256262626,8.19752
0.924242424,1.055642944,4.406969697,8.17065
0.924242424,1.107546588,4.557676768,8.14628
0.924242424,1.159450233,4.708383838,8.13458
0.924242424,1.211353878,4.859090909,8.14572
0.924242424,1.263257523,5.00979798,8.18986
0.924242424,1.315161168,5.160505051,8.27717
0.924242424,1.367064813,5.311212121,8.41782
0.924242424,1.418968457,5.461919192,8.62196
0.924242424,1.470872102,5.612626263,8.89977
0.939393939,0.512922226,2.89989899,6.63575
0.939393939,0.563988716,3.050606061,7.09042
0.939393939,0.615055205,3.201313131,7.453320000000001
0.939393939,0.666121694,3.352020202,7.73416
0.939393939,0.717188183,3.502727273,7.94264
0.939393939,0.768254673,3.653434343,8.08845
0.939393939,0.819321162,3.804141414,8.1813
0.939393939,0.870387651,3.954848485,8.23088
0.939393939,0.92145414,4.105555556,8.24689
0.939393939,0.97252063,4.256262626,8.23903
0.939393939,1.023587119,4.406969697,8.216990000000001
0.939393939,1.074653608,4.557676768,8.19049
0.939393939,1.125720097,4.708383838,8.16921
0.939393939,1.176786587,4.859090909,8.16286
0.939393939,1.227853076,5.00979798,8.18112
0.939393939,1.278919565,5.160505051,8.23371
0.939393939,1.329986055,5.311212121,8.33032
0.939393939,1.381052544,5.461919192,8.48065
0.939393939,1.432119033,5.612626263,8.69439
0.939393939,1.483185522,5.763333333,8.981250000000001
0.954545455,0.489749339,2.89989899,6.3693800000000005
0.954545455,0.540005249,3.050606061,6.87129
0.954545455,0.590261159,3.201313131,7.27894
0.954545455,0.640517069,3.352020202,7.60161
0.954545455,0.690772979,3.502727273,7.84855
0.954545455,0.741028889,3.653434343,8.029020000000001
0.954545455,0.791284799,3.804141414,8.15229
0.954545455,0.841540709,3.954848485,8.22761
0.954545455,0.891796619,4.105555556,8.26426
0.954545455,0.942052529,4.256262626,8.27149
0.954545455,0.992308439,4.406969697,8.258560000000001
0.954545455,1.042564349,4.557676768,8.23474
0.954545455,1.092820259,4.708383838,8.209290000000001
0.954545455,1.14307617,4.859090909,8.191460000000001
0.954545455,1.19333208,5.00979798,8.19053
0.954545455,1.24358799,5.160505051,8.21575
0.954545455,1.2938439,5.311212121,8.276390000000001
0.954545455,1.34409981,5.461919192,8.38171
0.954545455,1.39435572,5.612626263,8.54096
0.954545455,1.44461163,5.763333333,8.76342
0.954545455,1.49486754,5.914040404,9.05834
0.96969697,0.516534523,3.050606061,6.62488
0.96969697,0.566005184,3.201313131,7.07808
0.96969697,0.615475846,3.352020202,7.44364
0.96969697,0.664946507,3.502727273,7.7304200000000005
0.96969697,0.714417169,3.653434343,7.94726
0.96969697,0.76388783,3.804141414,8.10303
0.96969697,0.813358492,3.954848485,8.20658
0.96969697,0.862829153,4.105555556,8.26676
0.96969697,0.912299815,4.256262626,8.29242
0.96969697,0.961770476,4.406969697,8.29242
0.96969697,1.011241137,4.557676768,8.27561
0.96969697,1.060711799,4.708383838,8.25085
0.96969697,1.11018246,4.859090909,8.226980000000001
0.96969697,1.159653122,5.00979798,8.21287
0.96969697,1.209123783,5.160505051,8.21737
0.96969697,1.258594445,5.311212121,8.24932
0.96969697,1.308065106,5.461919192,8.317590000000001
0.96969697,1.357535768,5.612626263,8.43102
0.96969697,1.407006429,5.763333333,8.59848
0.96969697,1.456477091,5.914040404,8.828800000000001
0.984848485,0.493552873,3.050606061,6.3507
0.984848485,0.542262447,3.201313131,6.85013
0.984848485,0.590972021,3.352020202,7.25953
0.984848485,0.639681596,3.502727273,7.58736
0.984848485,0.68839117,3.653434343,7.84211
0.984848485,0.737100745,3.804141414,8.03223
0.984848485,0.785810319,3.954848485,8.16621
0.984848485,0.834519893,4.105555556,8.252510000000001
0.984848485,0.883229468,4.256262626,8.29961
0.984848485,0.931939042,4.406969697,8.31597
0.984848485,0.980648616,4.557676768,8.31007
0.984848485,1.029358191,4.708383838,8.29038
0.984848485,1.078067765,4.859090909,8.26537
0.984848485,1.12677734,5.00979798,8.24351
0.984848485,1.175486914,5.160505051,8.23328
0.984848485,1.224196488,5.311212121,8.24314
0.984848485,1.272906063,5.461919192,8.28156
0.984848485,1.321615637,5.612626263,8.35702
0.984848485,1.370325212,5.763333333,8.47799
0.984848485,1.419034786,5.914040404,8.652940000000001
0.984848485,1.46774436,6.064747475,8.89034
1.0,0.519009618,3.201313131,6.59455
1.0,0.566981169,3.352020202,7.04861
1.0,0.61495272,3.502727273,7.41858
1.0,0.66292427,3.653434343,7.71258
1.0,0.710895821,3.804141414,7.93871
1.0,0.758867371,3.954848485,8.1051
1.0,0.806838922,4.105555556,8.219850000000001
1.0,0.854810472,4.256262626,8.29107
1.0,0.902782023,4.406969697,8.32689
1.0,0.950753573,4.557676768,8.33541
1.0,0.998725124,4.708383838,8.32475
1.0,1.046696674,4.859090909,8.30302
1.0,1.094668225,5.00979798,8.27833
1.0,1.142639775,5.160505051,8.25879
1.0,1.190611326,5.311212121,8.25253
1.0,1.238582876,5.461919192,8.26764
1.0,1.286554427,5.612626263,8.31225
1.0,1.334525977,5.763333333,8.39447
1.0,1.382497528,5.914040404,8.52241
1.0,1.430469078,6.064747475,8.704180000000001
1.0,1.478440629,6.215454545,8.9479
1.015151515,0.543480319,3.352020202,6.81026
1.015151515,0.590735877,3.502727273,7.22332
